PLAN_ID,BENEFIT_NAME,BENEFIT_GRP,PPT_Flag,PRODCODE,ARO_PC,TYPE,TYPE2,TYPE3,MinAge,MaxAge,MinTerm,MaxTerm,Minppt,Maxppt,MaxMatAge,MinMatAge,MinPrem,MaxPrem,MinSA,MaxSA,MapTo,DBOPT,Count,RE_CODE,FA_Zero,UIN_IND,NO_UIN_IND,DBO,VAL_METHOD,Revival_Period,Post_2013_Ind,ROP_IND,Payout_opt
TPFDGS,Max Life Smart Fixed Return Digital  POS Plan - Gold (Single Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,1,5,60,18,35000,9999999999,43750,2500000,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,SP
TPFDG1,Max Life Smart Fixed Return Digital  POS Plan - First Life - Gold (Single Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,1,5,60,18,35000,9999999999,43750,2500000,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,SP
TPFDG2,Max Life Smart Fixed Return Digital  POS Plan - Second Life - Gold (Single Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,1,5,60,18,35000,9999999999,43750,2500000,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,SP
TPFDPL,Max Life Smart Fixed Return Digital  POS Plan - Platinum (Limited Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,5,5,60,18,11000,9999999999,43750,2500000,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,LP
TPFDPR,Max Life Smart Fixed Return Digital  POS Plan - Platinum (Regular Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,5,5,55,18,11000,9999999999,43750,2500000,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,RP
TPFDTL,Max Life Smart Fixed Return Digital  POS Plan - Titanium (Limited Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,5,5,60,18,11000,9999999999,43750,2500000,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,LP
TPFDTR,Max Life Smart Fixed Return Digital  POS Plan - Titanium (Regular Pay),SFRD,1,C_SFRD,C_SFRD,NPAR,Plan,NPAR Savings,8,50,5,10,5,5,55,18,11000,9999999999,43750,2500000,C_SFRD,99,99,0,0,0,0,1,0,60,1,0,RP
TSSEPL,Max Life Smart Secure Easy Solution (Limited Pay) - Offline,Max Life Smart Secure Easy Solution,1,CNSSE4,CNSSE4,NPAR,Plan,NPAR Protection,18,45,40,40,5,15,85,58,0,9999999999,3000000,4000000,CNSSE4,99,99,0,0,0,0,1,0,60,1,0,LP
TSSERL,Max Life Smart Secure Easy Solution ? Return (Limited Pay) - Offline,Max Life Smart Secure Easy Solution,1,CNSSE4,CNSSE4,NPAR,Plan,NPAR Protection,18,45,40,40,5,15,85,58,0,9999999999,3000000,4000000,CNSSE4,99,99,0,0,0,0,1,0,60,1,1,LP
UFISFL,Max Life Smart Flexi Protect Solution (Limited Pay),Max Life Smart Flexi Protect Solution,0,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,5,15,85,65,90000,99999999999,0,10000000,USFPS2,99,1,0,0,0,0,1,0,36,1,0,0
UFISPL,Max Life Smart Flexi Protect Solutions Premium (Limited Pay),Max Life Smart Flexi Protect Solution,1,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,5,15,85,65,90000,99999999999,0,10000000,USFPS2,99,0,0,1,0,0,1,0,36,1,0,0
UFISRL,Max Life Smart Flexi Protect Solution Risk (Limited Pay),Max Life Smart Flexi Protect Solution,0,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,5,15,85,65,90000,99999999999,5000000,10000000,USFPS2,99,0,0,0,0,0,1,0,36,1,0,0
UFISFR,Max Life Smart Flexi Protect Solution (Regular Pay),Max Life Smart Flexi Protect Solution,0,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,20,67,85,65,14970,99999999999,0,10000000,USFPS2,99,1,0,0,0,0,1,0,36,1,0,0
UFISPR,Max Life Smart Flexi Protect Solutions Premium (Regular Pay),Max Life Smart Flexi Protect Solution,1,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,20,67,85,65,14970,99999999999,0,10000000,USFPS2,99,0,0,1,0,0,1,0,36,1,0,0
UFISRR,Max Life Smart Flexi Protect Solution Risk (Regular Pay),Max Life Smart Flexi Protect Solution,0,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,20,67,85,65,14970,99999999999,5000000,10000000,USFPS2,99,0,0,0,0,0,1,0,36,1,0,0
UFINFL,Max Life Smart Flexi Protect Solution - Online (Limited Pay),Max Life Smart Flexi Protect Solution,0,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,5,15,85,65,33557,99999999999,0,10000000,USFPS2,99,1,0,0,0,0,1,0,36,1,0,0
UFINPL,Max Life Smart Flexi Protect Solutions Premium - Online (Limited Pay),Max Life Smart Flexi Protect Solution,1,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,5,15,85,65,33557,99999999999,0,10000000,USFPS2,99,0,0,1,0,0,1,0,36,1,0,0
UFINRL,Max Life Smart Flexi Protect Solution Risk - Online (Limited Pay),Max Life Smart Flexi Protect Solution,0,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,5,15,85,65,33557,99999999999,5000000,10000000,USFPS2,99,0,0,0,0,0,1,0,36,1,0,0
UFINFR,Max Life Smart Flexi Protect Solution - Online (Regular Pay),Max Life Smart Flexi Protect Solution,0,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,20,67,85,65,14970,99999999999,0,10000000,USFPS2,99,1,0,0,0,0,1,0,36,1,0,0
UFINPR,Max Life Smart Flexi Protect Solutions Premium - Online (Regular Pay),Max Life Smart Flexi Protect Solution,1,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,20,67,85,65,14970,99999999999,0,10000000,USFPS2,99,0,0,1,0,0,1,0,36,1,0,0
UFINRR,Max Life Smart Flexi Protect Solution Risk - Online (Regular Pay),Max Life Smart Flexi Protect Solution,0,USFPS2,USFPS2,UL,Plan,UL,18,50,20,67,20,67,85,65,14970,99999999999,5000000,10000000,USFPS2,99,0,0,0,0,0,1,0,36,1,0,0
IASRP,Max Life Guaranteed Lifetime Income Plan-Single Life IA - ROP POS,Guaranteed Lifetime Income Plan,0,CNAR14,CNAR14,GenAnn,Plan,NPAR Savings,40,70,0,9999999999,1,1,9999999999,0,0,99999999999,12000,9999999999,CNAR14,99,1,0,0,0,0,1,0,0,1,0,SP
TDASN,Max Life Guaranteed Lifetime Income Plan  - Single Life DA - Non Single Pay,Guaranteed Lifetime Income Plan,0,CNAR14,CNAR14,GenAnn,Plan,NPAR Savings,25,85,0,9999999999,5,10,9999999999,0,0,99999999999,12000,9999999999,CNAR14,99,1,0,0,0,0,1,0,60,1,0,LP
TDAJN,Max Life Guaranteed Lifetime Income Plan  - Joint Life DA - Non Single Pay,Guaranteed Lifetime Income Plan,0,CNAR14,CNAR14,GenAnn,Plan,NPAR Savings,25,85,0,9999999999,5,10,9999999999,0,0,99999999999,12000,9999999999,CNAR14,99,1,0,0,0,0,1,0,60,1,0,LP
TDASNC,Max Life Guaranteed Lifetime Income Plan - Single Life DA (Comm) - Non Single Pay,Guaranteed Lifetime Income Plan,0,CNAR14,CNAR14,GenAnn,Plan,NPAR Savings,25,85,0,9999999999,5,10,9999999999,0,0,99999999999,12000,9999999999,CNAR14,99,1,0,0,0,0,1,0,60,1,0,LP
TDAJNC,Max Life Guaranteed Lifetime Income Plan - Joint Life DA (Comm) - Non Single Pay,Guaranteed Lifetime Income Plan,0,CNAR14,CNAR14,GenAnn,Plan,NPAR Savings,25,85,0,9999999999,5,10,9999999999,0,0,99999999999,12000,9999999999,CNAR14,99,1,0,0,0,0,1,0,60,1,0,LP
TSEP60,Max Life Smart Secure Easy Solution (Pay till 60) - Offline,Max Life Smart Secure Easy Solution,1,CNSSE4,CNSSE4,NPAR,Plan,NPAR Protection,18,45,40,40,15,42,85,58,0,9999999999,3000000,4000000,CNSSE4,99,99,0,0,0,0,1,0,60,1,0,LP
TSER60,Max Life Smart Secure Easy Solution ? Return (Pay till 60) - Offline,Max Life Smart Secure Easy Solution,1,CNSSE4,CNSSE4,NPAR,Plan,NPAR Protection,18,45,40,40,15,42,85,58,0,9999999999,3000000,4000000,CNSSE4,99,99,0,0,0,0,1,0,60,1,1,LP
TSGMS,Max Life Smart Wealth Advantage Guarantee - Wealth Milestones - Single Pay,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,8,65,5,10,1,1,75,18,50000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,SP
TSGML,Max Life Smart Wealth Advantage Guarantee - Wealth Milestones - Limited Pay,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,0,65,10,30,5,12,90,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TSGMB,Max Life Smart Wealth Advantage Guarantee - Wealth Milestones - Limited Pay PCB,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,18,55,10,30,5,12,85,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TSGRL,Max Life Smart Wealth Advantage Guarantee - Regular Wealth - Limited Pay,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,0,60,10,32,5,12,85,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TSGRB,Max Life Smart Wealth Advantage Guarantee - Regular Wealth - Limited Pay PCB,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,18,55,10,32,5,12,80,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TSGLL,Max Life Smart Wealth Advantage Guarantee - Long Term Wealth - Limited Pay,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,0,60,25,47,5,12,100,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TSGLB,Max Life Smart Wealth Advantage Guarantee - Long Term Wealth - Limited Pay PCB,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,18,55,25,47,5,12,95,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TSGEL,Max Life Smart Wealth Advantage Guarantee - Early Wealth - Limited Pay,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,0,55,30,40,10,12,95,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TSGELB,Max Life Smart Wealth Advantage Guarantee - Early Wealth - Limited Pay PCB,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,18,48,30,40,10,12,88,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TSGER,Max Life Smart Wealth Advantage Guarantee - Early Wealth - Regular Pay,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,0,55,10,20,10,20,95,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,RP
TSGERB,Max Life Smart Wealth Advantage Guarantee - Early Wealth - Regular Pay PCB,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,18,48,10,20,10,20,88,18,11000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,RP
TSGWL,Max Life Smart Wealth Advantage Guarantee - Whole Life - Limited Pay,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,40,60,40,60,5,12,100,18,50000,9999999999,62500,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TPSGMS,Max Life Smart Wealth Advantage Guarantee-Wealth Milestones-Single Pay-POS,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,8,65,5,10,1,1,75,18,50000,9999999999,62500,2500000,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,SP
TPSGML,Max Life Smart Wealth Advantage Guarantee-Wealth Milestones-Limited Pay-POS,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,0,65,10,20,5,12,90,18,11000,9999999999,62500,2500000,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TPSGMB,Max Life Smart Wealth Advantage Guarantee-Wealth Milestones-Limited Pay PCB-POS,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,18,55,10,20,5,12,85,18,11000,9999999999,62500,2500000,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TPSGRL,Max Life Smart Wealth Advantage Guarantee-Regular Wealth-Limited Pay-POS,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,0,60,10,20,5,12,85,18,11000,9999999999,62500,2500000,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TPSGRB,Max Life Smart Wealth Advantage Guarantee-Regular Wealth-Limited Pay PCB-POS,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,18,55,10,20,5,12,80,18,11000,9999999999,62500,2500000,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,LP
TPSGER,Max Life Smart Wealth Advantage Guarantee-Early Wealth-Regular Pay-POS,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,0,55,10,20,10,20,95,18,11000,9999999999,62500,2500000,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,RP
TPSERB,Max Life Smart Wealth Advantage Guarantee-Early Wealth-Regular Pay PCB-POS,Max Life Smart Wealth Advantage Guarantee Plan,1,C_NSWAG,CNSWAG2,NPAR,Plan,NPAR Savings,18,48,10,20,10,20,88,18,11000,9999999999,62500,2500000,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,RP
TSGPCB,Max Life Policy Continuance Benefit (Non-Par),Max Life Policy Continuance Benefit (Non-Par),1,C_NSWAG_PCB,CNSWAG2_PCB,NPAR,Rider,NPAR Savings,18,55,10,47,5,20,95,18,0,9999999999,0,9999999999,CNSWAG2,99,99,0,0,0,0,14,0,60,1,0,0
TSPIFB,Max Life Smart Wealth Advantage Growth Par Plus-Insta Income-Fixed Term(PCB),Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,18,55,20,67,6,12,85,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,LP
TSPIF,Max Life Smart Wealth Advantage Growth Par Plus-Insta Income-Fixed Term,Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,0,65,20,100,6,12,100,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,LP
TSPIW,Max Life Smart Wealth Advantage Growth Par Plus-Insta Income-Whole Life,Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,0,65,20,100,6,12,100,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,RP
TSPIWB,Max Life Smart Wealth Advantage Growth Par Plus-Insta Income-Whole Life (PCB),Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,18,55,20,67,6,12,85,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,RP
TSPBFB,Max Life Smart Wealth Advantage Growth Par Plus-Balanced Income-Fixed Term(PCB),Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,18,55,20,67,6,12,85,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,LP
TSPBF,Max Life Smart Wealth Advantage Growth Par Plus-Balanced Income-Fixed Term,Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,0,65,20,100,6,12,100,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,LP
TSPBW,Max Life Smart Wealth Advantage Growth Par Plus-Balanced Income-Whole Life,Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,0,65,20,100,6,12,100,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,RP
TSPBWB,Max Life Smart Wealth Advantage Growth Par Plus-Balanced Income-Whole Life (PCB),Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,18,55,20,67,6,12,85,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,RP
TSPFFB,Max Life Smart Wealth Advantage Growth Par Plus-Future Income-Fixed Term(PCB),Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,18,55,20,67,6,12,85,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,LP
TSPFF,Max Life Smart Wealth Advantage Growth Par Plus-Future Income-Fixed Term,Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,0,64,20,100,6,12,100,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,LP
TSPFW,Max Life Smart Wealth Advantage Growth Par Plus-Future Income-Whole Life,Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,0,64,20,100,6,12,100,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,RP
TSPFWB,Max Life Smart Wealth Advantage Growth Par Plus-Future Income-Whole Life (PCB),Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,18,55,20,67,6,12,85,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,RP
TSPLW,Max Life Smart Wealth Advantage Growth Par Plus-Life Long Income-Whole Life,Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,0,50,50,100,6,12,100,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,RP
TSPLWB,Max Life Smart Wealth Advantage Growth Par Plus-Life Long Income-Whole Life (PCB),Max Life Smart Wealth Advantage Growth Par Plus Plan,1,C_PSWAG,C_PSWAG,PAR,Plan,Par,18,50,35,67,6,12,85,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,RP
TSPPCB,Max Life Smart Wealth Advantage Growth Par Plus - PCB Rider,Max Life Smart Wealth Advantage Growth Par Plus - PCB Rider,1,C_PSWAG_PCB,C_PSWAG_PCB,PAR,Rider,Par,18,55,20,67,6,12,85,20,25000,9999999999,260000,9999999999,C_PSWAG,99,1,0,0,0,0,15,0,60,1,0,0
TSWPLR,Max Life Smart Wealth - Long Term Plan Regular (Non - Par),Smart Wealth,1,CNSWP10,CNSWP10,NPAR,Plan,NPAR Savings,4,65,6,14,6,12,74,18,11000,99999999999,0,99999999999,CNSWP10,99,99,0,0,0,0,12,0,60,1,0,0
TSWVLR,Max Life Smart Wealth - Long Term Plan Regular - POS (Non - Par),Smart Wealth,1,CNSWP10,CNSWP10,NPAR,Plan,NPAR Savings,5,65,6,14,6,12,74,18,11000,99999999999,0,99999999999,CNSWP10,99,99,0,0,0,0,12,0,60,1,0,0
TSEWAL,Max Life Secure Earnings and Wellness Advantage Plan Elite Variant- Limited Pay ,Secure Earnings and Wellness Advantage Plan,1,C_NSEWA,C_NSEWA,NPAR,Plan,NPAR Savings,18,55,12,20,8,15,75,30,27000,99999999999,300000,99999999999,C_NSEWA,99,99,0,0,0,0,1,0,60,1,0,LP
TSEWAR,Max Life Secure Earnings and Wellness Advantage Plan Lite Variant- Regular Pay  ,Secure Earnings and Wellness Advantage Plan,1,C_NSEWA,C_NSEWA,NPAR,Plan,NPAR Savings,18,55,20,30,20,30,75,30,7760,99999999999,300000,99999999999,C_NSEWA,99,99,0,0,0,0,1,0,60,1,0,RP
